People Media Colombia Country > Region > City Report -- Geo 25-1-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Range: 2/24/2020 to 2/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Date,Campaign ID,Campaign Name,Start Date,End Date,Country,Region,City,Imps. Won,Clicks,CTR,Total eCPM,Total eCPC,Total eCPA,CTC,VTC,Total Conversions,Click CVR,View CVR,Total CVRM,CTC Revenue,VTC Revenue,Total Revenue,Media Spend,Data Spend,Total Spend,Audio/Video Starts,25% Complete,50% Complete,75% Complete,100% Complete,Completion Rate,eCPCV,Companion Imps. Won,Companion Clicks,Companion CTC,Companion CTC Revenue
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cauca,Santander de Quilichao,14,0,0.00%,$0.92 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cauca,Suarez,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cauca,Timbio,1,0,0.00%,$0.20 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Aguachica,48,0,0.00%,$0.93 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.04 ,$0.00 ,$0.04 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Agustin Codazzi,1,0,0.00%,$0.20 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Becerril,3,0,0.00%,$0.73 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Bosconia,13,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Chimichagua,2,0,0.00%,$0.20 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,El Paso,2,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,La Gloria,1,0,0.00%,$0.30 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,La Jagua de Ibirico,5,0,0.00%,$0.78 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Medellin,2,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Pelaya,2,0,0.00%,$0.89 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,San Alberto,4,0,0.00%,$0.87 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,San Andres,33,0,0.00%,$0.96 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,San Martin,4,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Cesar,Valledupar,125,0,0.00%,$0.86 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.11 ,$0.00 ,$0.11 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Choco,Quibdo,24,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Choco,Tado,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Bogota,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Garzon,10,0,0.00%,$0.87 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Gigante,4,0,0.00%,$0.90 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,La Argentina,3,0,0.00%,$0.66 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,La Plata,2,0,0.00%,$0.60 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Neiva,186,0,0.00%,$0.90 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.17 ,$0.00 ,$0.17 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Palermo,2,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Pitalito,26,0,0.00%,$0.96 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Rivera,5,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,San Agustin,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Tarqui,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Timana,2,0,0.00%,$0.95 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Huila,Yaguara,3,0,0.00%,$0.82 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Atlantico,1,0,0.00%,$0.58 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Bonda,7,0,0.00%,$0.85 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Cienaga,22,0,0.00%,$0.91 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,El Banco,7,0,0.00%,$0.87 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Florencia,1,0,0.00%,$0.20 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Fundacion,14,0,0.00%,$0.99 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Medellin,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Palmira,22,0,0.00%,$0.96 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Plato,3,0,0.00%,$0.86 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Santa Ana,2,0,0.00%,$0.91 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Magdalena,Santa Marta,241,0,0.00%,$0.90 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.22 ,$0.00 ,$0.22 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Acacias,12,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Cumaral,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Granada,3,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Puerto Colombia,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Puerto Gaitan,4,0,0.00%,$0.93 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Puerto Lopez,6,0,0.00%,$0.82 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Restrepo,4,0,0.00%,$0.90 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Meta,Villavicencio,166,0,0.00%,$0.88 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.15 ,$0.00 ,$0.15 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Putumayo,Mocoa,21,0,0.00%,$0.80 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Putumayo,Puerto Asis,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Putumayo,Puerto Guzman,2,0,0.00%,$0.81 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Putumayo,Valle del Guamuez,1,0,0.00%,$0.20 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Putumayo,Villagarzon,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Valle del Cauca,Andalucia,3,0,0.00%,$0.90 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Valle del Cauca,Buchitolo,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Valle del Cauca,Buenaventura,32,0,0.00%,$0.96 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Valle del Cauca,Caicedonia,4,0,0.00%,$0.81 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1277906,FB48_CPM_PHILLPMORRIS_QOS_SANVALENTIN_TAGS_TRADICIONALES_CO_FEB2020,2/7/20,2/29/20,Colombia,Departamento del Valle del Cauca,Candelaria,9,0,0.00%,$0.94 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
